,ORGQ_ID,RELQ_CATEGORY,RELQ_DATE,RELQ_ID,RELQ_RANKING_ORDER,RELQ_RELEVANCE2ORGQ,RELQ_USERID,RELQ_USERNAME,RELQ_text,ORGQ_SUBJECT,ORGQ_TEXT,genre
3507,Q210,Qatar Living Lounge,2010-09-12 16:56:07,Q210_R41,41,Irrelevant,U580,aneehs,http://www.dailymail.co.uk/news/worldnews/article-1311307/Baby-born-Gulf-Air-flight-toilet-bin-jet-cleaners.html,Why She !!,Why she looks at me by turning back? Why she makes me fall in love without loving me?,none
3508,Q210,Language,2009-06-06 19:21:22,Q210_R56,56,Irrelevant,U4558,ahsya,"""HOW CAN I USE """"INTERM"""" IN A SENTENCE..?? GIVE AT LEAST 3 EXAMPLES...THANKS IN ADVANCE...!!""",Why She !!,Why she looks at me by turning back? Why she makes me fall in love without loving me?,none
3509,Q210,Advice and Help,2010-05-09 10:39:47,Q210_R57,57,Relevant,U4560,Mohamod Fasil,I WANT TO BREAK MY GIRL FRIEND HEART........ I always treat My girl friend with respect but I always end up getting hurt by her.I would be a great partner for her.So please tell me Guys/ Gals any tips or trick to breakup girls mind..?,Why She !!,Why she looks at me by turning back? Why she makes me fall in love without loving me?,none
3510,Q211,Qatari Culture,2008-02-25 14:47:22,Q211_R2,2,Irrelevant,U2,anonymous,We have been invited to a Qatari Wedding this Thursday; and apart from not knowing anyone (as my husband will be on the men's party and I will be at the women's party - to state the obvious!) I have no idea what to expect and what the customs are.  What should I wear? Do we bring a gift?  What happens during a wedding? I am very honored to have been invited but terrified of making a fool of my self!,Dress up night in - any ideas for outfit?,Could you please advice shops in Doha to get some outfit for fancy dress party in... Got not much time till weekend really. Ta!,none
3511,Q211,Socialising,2009-06-03 15:06:17,Q211_R3,3,Irrelevant,U4561,Amanda,Not sure if this is the right section of site to post in... but...have just seen this thread on Expatwoman http://www.expatwoman.com/forum/messages.aspx?TopicID=69168 and want to know what rules are these? are they new? How bloody daft are they considering nightclubs etc; should I buy an abaya next time I want a nice dinner at 'W's??? Thanks,Dress up night in - any ideas for outfit?,Could you please advice shops in Doha to get some outfit for fancy dress party in... Got not much time till weekend really. Ta!,none
3512,Q211,Doha Shopping,2012-01-03 08:47:51,Q211_R4,4,Irrelevant,U753,Minoush,Any advice on where to buy maternity clothes? So far; the few malls I've looked has either a terrible selection (i.e. a selection of 3 different items) or the prices are out of control. I'm to the point of buying online and paying to ship. Any ideas? (Please; serious comments only; I'm in no mood for sarcastic;silly; male humor this morning...),Dress up night in - any ideas for outfit?,Could you please advice shops in Doha to get some outfit for fancy dress party in... Got not much time till weekend really. Ta!,none
3513,Q211,Qatar Living Lounge,2008-09-03 11:52:12,Q211_R6,6,Irrelevant,U2478,Olive,Hi Guys; I'm just doing a bit of research and I'd like to find out your opinions on some of the nightclubs here in Doha. Which one's do you think are the best? Why? Which one's are the worst? Why? And what kind of night club would you like to see open in Doha? Cheers. :),Dress up night in - any ideas for outfit?,Could you please advice shops in Doha to get some outfit for fancy dress party in... Got not much time till weekend really. Ta!,none
3514,Q211,Qatari Culture,2008-04-17 09:44:21,Q211_R9,9,Irrelevant,U832,tinkerbelle,o.k. i am frustrated and need some seasoned advice. What are the most important things I should pack in luggage?  I don't know if i can even wear half of the clothes i have here in Florida.  Suggestions?  I am packing right now and it is 2:45 a.m.    HELP! did i say i need assistance......,Dress up night in - any ideas for outfit?,Could you please advice shops in Doha to get some outfit for fancy dress party in... Got not much time till weekend really. Ta!,none
3515,Q211,Qatar Living Lounge,2009-08-16 08:31:34,Q211_R18,18,Irrelevant,U2,anonymous,Who according to you is the greatest superhero and why ??,Dress up night in - any ideas for outfit?,Could you please advice shops in Doha to get some outfit for fancy dress party in... Got not much time till weekend really. Ta!,none
3516,Q211,Qatari Culture,2006-07-26 15:40:50,Q211_R22,22,Irrelevant,U1171,bobo,Okay Im not sure if this is appropiate; as I am not trying to offend anyone. But I keep hearing some Middle Eastern people tell me that the Qatari weddings are known for getting down and dirty. Behind all these smiles; no one tells me what this means.... Â What the heck happens at these weddings!??? I would really like to know!,Dress up night in - any ideas for outfit?,Could you please advice shops in Doha to get some outfit for fancy dress party in... Got not much time till weekend really. Ta!,none
3517,Q211,Politics,2009-02-22 19:53:16,Q211_R23,23,Irrelevant,U2111,ajinasma1,Why most of the European women are not properly dressing? Are they feeling some sort of satisfaction to express themselves? It is also imitated by Asians nowadays.. Only for your comments pls..,Dress up night in - any ideas for outfit?,Could you please advice shops in Doha to get some outfit for fancy dress party in... Got not much time till weekend really. Ta!,none
3518,Q211,Qatar Living Lounge,2006-12-06 09:01:20,Q211_R30,30,Irrelevant,U1062,Amaru Immortal,Hi all! Me and some friends from london are looking to come over to Doha for a couple of weeks. Whats the party scene like on Friday and Saturday nights? I hear that in Qatar nobody goes out on saturday; is that true? Where would you go for RnB and hiphop? And Ive heard alot about a club called Qube is it any good? Any feedback would be welcome thanks!,Dress up night in - any ideas for outfit?,Could you please advice shops in Doha to get some outfit for fancy dress party in... Got not much time till weekend really. Ta!,none
3519,Q211,Politics,2009-02-18 14:09:21,Q211_R35,35,Irrelevant,U3373,000,Why only a few muslim womens wear hijab ? Why not others ? Is hijab making a women outdated !! plz share your comments..,Dress up night in - any ideas for outfit?,Could you please advice shops in Doha to get some outfit for fancy dress party in... Got not much time till weekend really. Ta!,none
3520,Q212,Qatar Living Lounge,2012-10-05 11:19:48,Q212_R3,3,Relevant,U268,britexpat,Flying home. Stopped off in Dubai. Rushed to Duty Free in the departure lounge to get Mrs. Expat a gift. Bought some perfume. Later found that the same perfume was 12% cheaper in a London Department store. So; is Duty Free a myth ? Have you experienced similar ?,Doha Airport v/s Doha Malls,Are the items inside Doha airport (Duty Free) cheaper compared to those that are sold inside the malls?,none
3521,Q212,Qatar Living Lounge,2012-02-04 10:43:36,Q212_R11,11,Irrelevant,U2,anonymous,I would like to apply for a credit card that gives me Points when i spend and not just a simple card that does not get me anything in return for using it... Which card would you recommend gives the most reward for using the card and which card should i stay away from?? (PS I understand that i would either need to shift my salary to the bank or put a deposit of some sort...) thanks!!,Doha Airport v/s Doha Malls,Are the items inside Doha airport (Duty Free) cheaper compared to those that are sold inside the malls?,none
3522,Q212,Qatar Living Lounge,2007-03-05 18:41:56,Q212_R18,18,Irrelevant,U1255,Withnail,anyone lived in both places? can anyone give me objective pros and cons for each? thanks.,Doha Airport v/s Doha Malls,Are the items inside Doha airport (Duty Free) cheaper compared to those that are sold inside the malls?,none
3523,Q212,Doha Shopping,2006-10-27 00:25:28,Q212_R22,22,Irrelevant,U1848,mojonojo,does anyone have the name/addressand number of the apple reseller here in doha? as ive got to get some kit soon M,Doha Airport v/s Doha Malls,Are the items inside Doha airport (Duty Free) cheaper compared to those that are sold inside the malls?,none
3524,Q212,Doha Shopping,2009-02-25 20:25:19,Q212_R27,27,Irrelevant,U3640,Butterflychild0_1,What sort of things do you find difficult to buy; or can't buy; in Qatar??,Doha Airport v/s Doha Malls,Are the items inside Doha airport (Duty Free) cheaper compared to those that are sold inside the malls?,none
3525,Q212,Moving to Qatar,2009-12-10 23:58:29,Q212_R37,37,Irrelevant,U3895,kikiFL,Hi all! Husband and I will be moving to Doha in January; we're looking at Lusail/Pearl area; but he will be working at the Doha Airport; any idea on what the commute time is in the mornings/afternoons? Thanks so much! Kiki,Doha Airport v/s Doha Malls,Are the items inside Doha airport (Duty Free) cheaper compared to those that are sold inside the malls?,none
3526,Q212,Qatar Living Lounge,2006-09-15 06:45:19,Q212_R40,40,Irrelevant,U246,sclarke,Hiya! My husband and I will be relocating to Doha before the end of the year from Singapore. Would be great to meet up with fellow singaporeans or anyone who would like to meet up with us (fellow newbies or folks who have been in Doha for a while). We are looking for a place to stay too; either an apartment or villa. We can't wait to get there!,Doha Airport v/s Doha Malls,Are the items inside Doha airport (Duty Free) cheaper compared to those that are sold inside the malls?,none
